   1     -0.986283808696794883630332      0.035119460331795304686153
   2     -0.928434883663544985310523      0.080158087159729260462449
   3     -0.827201315069780784838827      0.121518570687880217429111
   4     -0.687292904811683591503879      0.157203167158299905725727
   5     -0.515248636358154876724313      0.185538397477871708218800
   6     -0.319112368927889689107502      0.205198463720967672063722
   7     -0.108054948707343667635428      0.215263853463563803458669
   8      0.108054948707343667635428      0.215263853462642235081503
   9      0.319112368927889689107502      0.205198463721644991375470
  10      0.515248636358154876724313      0.185538397477629762866158
  11      0.687292904811683591503879      0.157203167158267709258013
  12      0.827201315069780784838827      0.121518570687853558198732
  13      0.928434883663544985310523      0.080158087159732063775586
  14      0.986283808696794883630332      0.035119460331785430640128
