   1     -0.990575475314318221187193      0.024148302868690019185038
   2     -0.950675521768583275949993      0.055459529374034303994545
   3     -0.880239153726795842125341      0.085036148317276738506365
   4     -0.781514003896788267411466      0.111883847192864635533560
   5     -0.657671159216680178971615      0.135136368468280615440236
   6     -0.512690537086480824235935      0.154045761076256421118202
   7     -0.351231763453876022484934      0.168004102157896517688584
   8     -0.178484181495847882281680      0.176562705365217814668100
   9      0.000000000000000000000000      0.179446470358815196588509
  10      0.178484181495847882281680      0.176562705365556044112552
  11      0.351231763453876022484934      0.168004102156614570917625
  12      0.512690537086480824235935      0.154045761076653908716594
  13      0.657671159216680178971615      0.135136368467332457221630
  14      0.781514003896788267411466      0.111883847193552904419889
  15      0.880239153726795842125341      0.085036148316291873539008
  16      0.950675521768583275949993      0.055459529374079108432483
  17      0.990575475314318221187193      0.024148302868548427585482
