This file is created from codes.ada routine supplied by A.Voegler together with the OPAL EOS.
The only reference found for Cowley's PF is in 2001A&A...374..265W:
  Cowley, C. R., 1998,  ftp://astro.lsa.umich.edu/pub/get/cowley/partition/bolpfn.f
NOTE: in 2013 this link does not exist any more.
  16   2    1.000000    1.928970   -0.280551    0.008692    0.027739    0.100000     34.8300
  16   3    2.000000    1.112930   -0.291643   -0.130428    0.028504    0.400000     47.3100
  17   0    4.000000    0.459388   -0.269302   -0.294640    0.032381    0.200000     12.9680
  17   1    5.000000    1.212890   -0.445025    0.085071    0.172024    0.700000     23.8140
  17   2    4.000000   -2.844780   -5.274870   -2.506980   -0.736214   -0.900000     39.6100
  17   3    1.000000    1.809350   -0.348178   -0.047747   -0.022558   -0.400000     53.4700
  18   0    1.000000   -9.615380    3.469020    1.208170   -9.554640   -4.000000     15.7600
  18   1    4.000000    0.273458   -0.471042   -0.149259    0.155302    0.900000     27.6300
  18   2    5.000000    1.066820   -0.485879   -0.014190   -0.013091   -0.700000     40.7400
  18   3    4.000000   -3.731120   -6.128000   -2.962070   -0.906638   -0.100000     59.8100
  19   0    2.000000   -1.448520   -5.596720   -0.524609    0.647147    0.100000      4.3410
  19   1    1.000000   -8.587860    1.481980   -4.131830   -5.086740   -0.800000     31.6260
  19   2    4.000000    0.075271   -0.623061   -0.306743   -0.082324   -0.800000     45.7300
  19   3    5.000000    0.882671   -0.613609   -0.119169   -0.086777   -0.200000     60.9100
  20   0    1.000000   -1.752160   -5.120120   -1.529800   -0.761606   -0.200000      6.1130
  20   1    2.000000   -1.576010   -3.985040   -1.953190   -0.640787   -0.300000     11.8720
  20   2    1.000000   -0.000458   -0.002230    0.002481    0.008062    0.300000     50.9140
  20   3    4.000000   -0.197483   -0.900020   -0.439918   -0.110300   -0.700000     67.1000
  21   0    4.000000    2.068350   -1.331220    1.068340    0.584914    0.700000      6.5400
  21   1    3.000000    2.990220   -0.590417    0.045119   -0.016422   -0.300000     12.8000
  21   2    4.000000    1.734710   -0.063325   -0.017945   -0.000591    0.100000     24.7570
